Wall time,Step,Value
1576074654.0807245,200,1999.9688720703125
1576074702.8587043,2200,1951.2630615234375
1576074742.620603,4200,1949.9666748046875
1576074770.229012,6200,1942.879638671875
1576074797.5796554,8200,1941.395751953125
1576074839.335912,10200,1936.273681640625
1576074876.4352667,12200,1937.5506591796875
1576074913.4751432,14200,1936.249755859375
1576074950.4761477,16200,1934.85546875
1576074987.1784785,18200,1936.4251708984375
1576075033.200885,20200,1935.0235595703125
1576075070.7243152,22200,1933.7086181640625
1576075108.0032141,24200,1934.262939453125
1576075145.4647586,26200,1935.2445068359375
1576075182.8267522,28200,1937.3297119140625
1576075229.193518,30200,1939.611572265625
1576075266.5741453,32200,1939.7607421875
1576075303.8679757,34200,1944.1068115234375
1576075341.2026536,36200,1946.7445068359375
1576075378.9615948,38200,1948.0570068359375
1576075425.234908,40200,1949.225341796875
1576075462.90085,42200,1950.576904296875
1576075500.594729,44200,1949.7540283203125
1576075538.279042,46200,1951.407470703125
1576075575.7261617,48200,1950.2808837890625
1576075622.4830544,50200,1950.3065185546875
1576075660.462506,52200,1951.4927978515625
1576075697.923594,54200,1947.8529052734375
1576075735.5288775,56200,1949.6195068359375
1576075773.115262,58200,1947.4757080078125
1576075819.5766277,60200,1948.0479736328125
1576075857.5351067,62200,1947.8515625
1576075895.2669406,64200,1946.6956787109375
1576075933.0543761,66200,1946.2188720703125
1576075970.7279515,68200,1946.1434326171875
1576076017.8231056,70200,1945.4273681640625
1576076055.7652004,72200,1942.9146728515625
1576076093.7226186,74200,1944.1309814453125
1576076131.141054,76200,1940.417724609375
1576076168.9751184,78200,1943.3150634765625
1576076216.1240053,80200,1944.783447265625
1576076254.3391,82200,1946.1849365234375
1576076292.2905092,84200,1946.6785888671875
1576076330.2277153,86200,1947.9451904296875
1576076367.9927413,88200,1945.4698486328125
1576076415.0647237,90200,1947.2611083984375
1576076453.142454,92200,1949.2484130859375
1576076490.6924472,94200,1948.1019287109375
1576076528.2950976,96200,1950.2509765625
1576076566.157936,98200,1947.7047119140625
1576076612.456376,100200,1947.1856689453125
1576076650.4504066,102200,1945.402099609375
1576076688.3717337,104200,1945.9920654296875
1576076726.158768,106200,1945.582275390625
1576076764.1867454,108200,1948.8065185546875
1576076811.183215,110200,1949.2581787109375
1576076848.9241984,112200,1947.708984375
1576076886.8421326,114200,1949.210693359375
1576076924.8223543,116200,1948.7701416015625
1576076962.404144,118200,1948.9127197265625
1576077009.5767763,120200,1946.78076171875
1576077047.8843362,122200,1949.0396728515625
1576077085.6611707,124200,1948.772216796875
1576077123.5315588,126200,1948.86083984375
1576077161.6144893,128200,1947.8782958984375
1576077208.486117,130200,1943.77685546875
1576077246.611654,132200,1943.841064453125
1576077284.5054245,134200,1941.207763671875
1576077322.1736894,136200,1941.6419677734375
1576077360.0474098,138200,1940.38623046875
1576077407.1270556,140200,1938.3189697265625
1576077445.0934389,142200,1937.1153564453125
1576077483.1543224,144200,1936.531494140625
1576077521.0056353,146200,1934.78515625
1576077558.8135176,148200,1934.1943359375
1576077605.8239522,150200,1935.36962890625
1576077643.8059475,152200,1934.9326171875
1576077681.5058851,154200,1935.9625244140625
1576077719.1568286,156200,1935.33447265625
1576077756.8530872,158200,1934.87255859375
1576077804.2729583,160200,1938.279296875
1576077842.5474885,162200,1937.130126953125
1576077880.5143573,164200,1938.10595703125
1576077918.4606936,166200,1939.7744140625
1576077956.4263399,168200,1938.943359375
1576078003.678865,170200,1939.739990234375
1576078041.7985907,172200,1941.658935546875
1576078080.082082,174200,1942.1072998046875
1576078117.8600888,176200,1939.5706787109375
1576078156.0404458,178200,1943.527099609375
1576078203.0739975,180200,1940.5013427734375
