Wall time,Step,Value
1576054537.151229,200,1897.1864013671875
1576054609.9541764,2200,1926.2275390625
1576054684.8562799,4200,1926.43994140625
1576054760.4586895,6200,1936.4920654296875
1576054831.1602545,8200,1941.1864013671875
1576054923.415312,10200,1943.78369140625
1576054996.6687298,12200,1943.2509765625
1576055072.9800751,14200,1943.551513671875
1576055144.0187109,16200,1943.024169921875
1576055214.7951605,18200,1941.1251220703125
1576055307.0752022,20200,1941.094482421875
1576055383.8142927,22200,1943.43994140625
1576055459.937715,24200,1946.582275390625
1576055531.2096906,26200,1945.14892578125
1576055603.85089,28200,1944.9793701171875
1576055694.2238772,30200,1943.90673828125
1576055766.2312577,32200,1944.4241943359375
1576055838.2972226,34200,1942.0716552734375
1576055914.1232688,36200,1941.3468017578125
1576055986.5721345,38200,1943.6326904296875
1576056076.8302834,40200,1946.207763671875
1576056152.5960865,42200,1945.288330078125
1576056228.1983144,44200,1942.5435791015625
1576056302.3993273,46200,1942.830810546875
1576056375.6176932,48200,1941.28369140625
1576056466.9056392,50200,1939.744873046875
1576056541.1576338,52200,1938.5921630859375
1576056617.3861568,54200,1940.5419921875
1576056691.6632307,56200,1941.851318359375
1576056765.1503654,58200,1940.5050048828125
1576056853.114772,60200,1939.08349609375
1576056927.5529914,62200,1936.70068359375
1576057001.8765445,64200,1937.99951171875
1576057077.6853461,66200,1939.341064453125
1576057149.6806712,68200,1939.5780029296875
1576057240.2163355,70200,1941.188720703125
1576057315.8072588,72200,1942.129150390625
1576057391.4693577,74200,1943.2080078125
1576057467.2469258,76200,1943.190673828125
1576057536.3549037,78200,1943.8016357421875
1576057618.5713465,80200,1942.7537841796875
1576057673.4970767,82200,1943.5643310546875
1576057727.37533,84200,1942.8858642578125
1576057781.5894244,86200,1939.6546630859375
1576057832.2019684,88200,1940.5391845703125
1576057899.929421,90200,1940.5625
1576057954.7792292,92200,1941.25439453125
1576058008.4920611,94200,1939.361083984375
1576058062.3136392,96200,1938.6766357421875
1576058113.2219431,98200,1937.366455078125
1576058180.9141686,100200,1939.0032958984375
1576058234.1678584,102200,1942.2252197265625
1576058287.6949291,104200,1942.6097412109375
1576058340.3977249,106200,1945.110595703125
1576058390.75302,108200,1945.588134765625
1576058458.8318226,110200,1944.291748046875
1576058511.8499517,112200,1942.4857177734375
1576058568.011845,114200,1942.0458984375
1576058622.3328018,116200,1942.548828125
1576058672.299319,118200,1944.79150390625
