Wall time,Step,Value
1575553053.866718,200,1649.5172119140625
1575553091.2652285,2200,1694.1812744140625
1575553138.7205234,4200,1660.5904541015625
1575553201.829097,6200,1645.3690185546875
1575553273.2823832,8200,1627.572021484375
1575553365.422811,10200,1635.7734375
1575553439.3131816,12200,1636.3216552734375
1575553512.8299735,14200,1631.846435546875
1575553583.717743,16200,1630.733642578125
1575553658.3503573,18200,1622.9754638671875
1575553754.6449351,20200,1615.8294677734375
1575553829.7170014,22200,1609.2860107421875
1575553900.642251,24200,1604.3424072265625
1575553970.6161993,26200,1602.78857421875
1575554044.026566,28200,1605.8533935546875
1575554137.4404838,30200,1594.1478271484375
1575554211.587201,32200,1589.02685546875
1575554279.731745,34200,1587.1898193359375
1575554351.504121,36200,1586.6295166015625
1575554422.901645,38200,1584.9696044921875
1575554518.350063,40200,1591.864501953125
1575554593.6119354,42200,1584.6038818359375
1575554667.655673,44200,1585.350341796875
1575554738.1538713,46200,1588.732666015625
1575554808.332279,48200,1588.0391845703125
1575554906.1650188,50200,1585.2198486328125
1575554978.876513,52200,1580.6934814453125
1575555050.8715944,54200,1576.330322265625
1575555121.7470698,56200,1576.6385498046875
1575555195.3054235,58200,1579.6632080078125
1575555291.6253545,60200,1577.2958984375
1575555361.5253437,62200,1578.1866455078125
1575555434.401709,64200,1578.0941162109375
1575555502.7098892,66200,1567.14208984375
1575555576.1659753,68200,1570.3670654296875
1575555681.8885326,70200,1573.602294921875
1575555766.0735335,72200,1575.601806640625
1575555837.6258402,74200,1588.040771484375
1575555908.6648054,76200,1581.7867431640625
1575555981.2464044,78200,1582.0234375
1575556074.274563,80200,1577.029296875
1575556147.3302853,82200,1580.088134765625
1575556220.9085548,84200,1579.0865478515625
1575556290.8210971,86200,1589.929443359375
1575556363.6034634,88200,1582.59912109375
1575556458.4899151,90200,1595.86669921875
1575556531.4991705,92200,1600.023681640625
1575556605.7686253,94200,1595.525634765625
1575556674.1942413,96200,1599.0662841796875
1575556748.6849432,98200,1599.4891357421875
1575556843.0505219,100200,1603.7744140625
1575556915.7558076,102200,1598.508544921875
1575556988.2618709,104200,1600.255126953125
1575557056.2016563,106200,1597.8509521484375
1575557129.7796504,108200,1604.0626220703125
1575557225.061942,110200,1589.5418701171875
1575557295.8218675,112200,1592.290283203125
1575557367.6127284,114200,1591.8851318359375
1575557435.9890647,116200,1597.4647216796875
1575557510.1581464,118200,1595.6314697265625
1575557604.8452344,120200,1598.8621826171875
1575557678.142259,122200,1599.7806396484375
1575557754.4622884,124200,1599.279052734375
1575557823.32594,126200,1613.412109375
1575557897.9144094,128200,1609.6998291015625
1575557994.8472946,130200,1610.4000244140625
1575558064.4977527,132200,1607.310302734375
1575558137.484659,134200,1600.1846923828125
1575558205.3690088,136200,1595.151611328125
1575558278.8227541,138200,1601.087158203125
1575558378.3305042,140200,1593.2156982421875
1575558449.423351,142200,1596.475830078125
1575558525.1182785,144200,1592.87646484375
1575558593.179415,146200,1586.12353515625
1575558667.204661,148200,1591.012451171875
1575558763.5060444,150200,1594.74853515625
1575558837.6515915,152200,1590.8563232421875
1575558912.1060853,154200,1597.7352294921875
1575558980.75793,156200,1598.649658203125
1575559054.2231154,158200,1595.3616943359375
1575559148.4645622,160200,1601.2392578125
1575559220.898532,162200,1600.0618896484375
1575559295.8896916,164200,1601.1087646484375
1575559365.4258847,166200,1590.8079833984375
1575559441.7647045,168200,1584.230712890625
1575559536.9780114,170200,1591.5343017578125
1575559610.1757946,172200,1600.5689697265625
1575559685.9865296,174200,1595.3397216796875
1575559756.6867328,176200,1595.5211181640625
1575559831.1835198,178200,1594.3265380859375
1575559924.566366,180200,1597.668701171875
1575559995.9013686,182200,1605.4033203125
1575560069.4913867,184200,1606.39453125
1575560136.0144436,186200,1614.6890869140625
1575560210.8067114,188200,1624.133544921875
1575560303.9796493,190200,1617.4996337890625
1575560375.2349398,192200,1617.1224365234375
1575560449.800783,194200,1624.1947021484375
1575560519.5780518,196200,1626.1124267578125
1575560594.2899988,198200,1630.6826171875
1575560690.1699326,200200,1634.2579345703125
1575560763.141981,202200,1625.7742919921875
1575560839.9928474,204200,1632.4007568359375
1575560909.8704665,206200,1623.4986572265625
1575560985.4353895,208200,1617.36474609375
1575561080.0243802,210200,1623.6776123046875
1575561150.551045,212200,1614.744873046875
1575561226.7262123,214200,1618.22412109375
1575561294.6436596,216200,1611.1656494140625
1575561367.9010978,218200,1604.376708984375
1575561462.018018,220200,1599.6243896484375
1575561533.0521367,222200,1603.6258544921875
1575561607.5131824,224200,1597.592529296875
1575561675.4367697,226200,1598.0113525390625
1575561752.1774142,228200,1597.0889892578125
1575561846.955236,230200,1589.0078125
1575561917.2037983,232200,1599.878173828125
1575561990.8179321,234200,1593.23046875
1575562056.449853,236200,1599.7396240234375
1575562129.609144,238200,1605.6942138671875
1575562227.7501523,240200,1596.009765625
1575562299.6335042,242200,1590.47412109375
1575562373.8402464,244200,1594.43603515625
1575562442.299749,246200,1592.6612548828125
1575562517.9113953,248200,1595.0064697265625
1575562614.6921215,250200,1595.2242431640625
1575562688.1214726,252200,1599.4981689453125
1575562765.8027408,254200,1606.248779296875
1575562833.8690526,256200,1605.2576904296875
1575562904.9353223,258200,1611.9515380859375
1575562999.712299,260200,1623.369140625
1575563073.1780324,262200,1634.013916015625
1575563147.7343464,264200,1642.3486328125
1575563215.3545575,266200,1645.49755859375
1575563289.7343726,268200,1644.384033203125
1575563384.2685637,270200,1643.9580078125
1575563458.2659457,272200,1632.1373291015625
1575563535.6618433,274200,1628.80224609375
1575563604.7835708,276200,1624.715087890625
1575563681.4481475,278200,1612.1478271484375
1575563775.7882674,280200,1606.541015625
1575563852.3856304,282200,1604.2484130859375
1575563929.0214622,284200,1599.48876953125
1575563996.4088297,286200,1596.4892578125
1575564069.9875433,288200,1594.9434814453125
1575564166.813975,290200,1593.04833984375
1575564237.5301297,292200,1590.5843505859375
1575564312.0554352,294200,1586.1695556640625
1575564382.97262,296200,1586.1522216796875
1575564458.1549966,298200,1588.6685791015625
1575564551.854217,300200,1589.32177734375
1575564625.936671,302200,1585.7288818359375
1575564699.9298089,304200,1580.831298828125
1575564768.2318544,306200,1583.2294921875
1575564841.4416971,308200,1588.8450927734375
1575564935.4811192,310200,1598.068603515625
1575565007.2244506,312200,1603.0611572265625
1575565079.2441041,314200,1601.478271484375
1575565145.0712674,316200,1602.3280029296875
1575565218.430397,318200,1604.307373046875
1575565309.9451435,320200,1603.5216064453125
1575565387.7886539,322200,1602.6009521484375
1575565461.132584,324200,1599.5914306640625
1575565531.9798818,326200,1602.3951416015625
1575565604.679609,328200,1600.8507080078125
