Wall time,Step,Value
1576021439.7223961,200,1541.2188720703125
1576021486.0105286,2200,1556.58056640625
1576021539.1797824,4200,1517.7237548828125
1576021591.8206596,6200,1507.8916015625
1576021647.2164838,8200,1504.970947265625
1576021716.3821936,10200,1510.5831298828125
1576021767.7598677,12200,1513.242919921875
1576021822.087273,14200,1508.1202392578125
1576021875.506087,16200,1512.271484375
1576021929.322845,18200,1509.2274169921875
1576021998.5425549,20200,1522.591796875
1576022051.781839,22200,1516.0938720703125
1576022108.1853535,24200,1523.2801513671875
1576022160.9448907,26200,1529.4207763671875
1576022216.310824,28200,1530.923583984375
1576022286.6652284,30200,1526.6510009765625
1576022339.0136094,32200,1530.4510498046875
1576022394.615964,34200,1537.662353515625
1576022446.948888,36200,1531.4637451171875
1576022500.5248077,38200,1532.247314453125
1576022570.12192,40200,1522.404296875
1576022623.8860593,42200,1532.1131591796875
1576022678.4799933,44200,1526.3896484375
1576022730.9275026,46200,1534.686767578125
1576022786.497348,48200,1531.631591796875
1576022855.6141682,50200,1536.825927734375
1576022908.6065915,52200,1539.8302001953125
1576022963.375813,54200,1535.1934814453125
1576023016.4392872,56200,1543.478515625
1576023070.9260483,58200,1548.9210205078125
1576023140.8433905,60200,1543.324951171875
1576023195.2106538,62200,1540.136474609375
1576023253.3426816,64200,1546.1500244140625
1576023306.5674477,66200,1531.6759033203125
1576023362.5603173,68200,1533.3861083984375
1576023431.4257364,70200,1532.4852294921875
1576023484.717318,72200,1543.906494140625
1576023540.7091646,74200,1547.97705078125
1576023593.5946202,76200,1544.8673095703125
1576023649.205657,78200,1538.6044921875
1576023720.8066783,80200,1547.67431640625
1576023774.6395223,82200,1541.9979248046875
1576023830.211554,84200,1535.7908935546875
1576023882.5114934,86200,1551.27197265625
1576023937.6063297,88200,1555.0863037109375
1576024007.0593636,90200,1556.9403076171875
1576024059.8685796,92200,1537.6068115234375
1576024116.4459634,94200,1535.5660400390625
1576024169.0344326,96200,1536.3712158203125
1576024226.0583944,98200,1542.197509765625
1576024295.2641854,100200,1532.925048828125
1576024348.2848694,102200,1532.1226806640625
1576024402.3757365,104200,1542.6590576171875
1576024455.2920015,106200,1533.4178466796875
