Wall time,Step,Value
1575367916.4706452,200,1694.8367919921875
1575367944.6489303,2200,1517.4619140625
1575367972.9765434,4200,1453.1639404296875
1575368001.597673,6200,1413.294677734375
1575368030.6193378,8200,1394.444580078125
1575368066.9055274,10200,1398.362060546875
1575368095.5409312,12200,1378.271484375
1575368124.457242,14200,1369.2509765625
1575368153.385693,16200,1365.603271484375
1575368182.2367306,18200,1359.6826171875
1575368218.5095499,20200,1364.3612060546875
1575368248.1308286,22200,1342.5399169921875
1575368277.1770391,24200,1337.42626953125
1575368305.9974475,26200,1346.633056640625
1575368334.468742,28200,1340.3382568359375
1575368371.3293207,30200,1331.7403564453125
1575368401.9471655,32200,1348.13037109375
1575368431.4337509,34200,1348.413330078125
1575368461.1932445,36200,1349.5113525390625
1575368490.498961,38200,1349.0784912109375
1575368527.9066076,40200,1347.5032958984375
1575368557.5035725,42200,1362.3524169921875
1575368587.5942216,44200,1361.634033203125
1575368617.3779852,46200,1356.6534423828125
1575368647.408068,48200,1360.6240234375
1575368685.000428,50200,1355.7774658203125
1575368714.979503,52200,1354.001953125
1575368744.8917441,54200,1363.348388671875
1575368775.4213078,56200,1367.30126953125
1575368805.5252945,58200,1367.69287109375
1575368843.2170534,60200,1374.0308837890625
1575368873.5304325,62200,1364.4996337890625
1575368903.569497,64200,1366.5654296875
1575368933.6315155,66200,1363.4576416015625
1575368963.8177521,68200,1376.490234375
1575369001.4400828,70200,1390.673828125
1575369031.649283,72200,1379.8101806640625
1575369061.5413735,74200,1373.538818359375
1575369091.8810365,76200,1367.981689453125
1575369122.5009491,78200,1367.428466796875
1575369160.1238115,80200,1356.120849609375
1575369189.614204,82200,1353.515869140625
1575369220.1046813,84200,1349.767822265625
1575369250.4880471,86200,1362.667236328125
1575369280.6967058,88200,1355.658935546875
1575369318.155468,90200,1340.774658203125
1575369348.7031014,92200,1335.4337158203125
1575369379.081812,94200,1342.450927734375
1575369409.4120817,96200,1366.9180908203125
1575369440.2144513,98200,1374.5875244140625
1575369477.7842252,100200,1363.4842529296875
1575369507.8331678,102200,1368.0970458984375
1575369537.7268698,104200,1374.3135986328125
1575369567.8231196,106200,1361.3773193359375
1575369597.8542678,108200,1367.6751708984375
1575369635.093213,110200,1374.0084228515625
1575369665.319146,112200,1385.9586181640625
1575369695.7160048,114200,1373.6810302734375
1575369725.8944175,116200,1359.1949462890625
1575369755.6087873,118200,1359.63037109375
1575369793.1131773,120200,1365.9971923828125
1575369823.8369825,122200,1372.679931640625
1575369854.2601037,124200,1373.5023193359375
1575369884.6653533,126200,1377.5751953125
1575369914.9457335,128200,1385.1771240234375
1575369952.5842466,130200,1389.038330078125
1575369983.0477438,132200,1384.0498046875
1575370013.3334887,134200,1381.6893310546875
1575370043.4883456,136200,1370.960205078125
1575370073.747986,138200,1374.5001220703125
1575370111.2401454,140200,1384.1708984375
1575370141.728683,142200,1372.6700439453125
1575370172.0907195,144200,1368.912109375
1575370202.462037,146200,1356.7972412109375
1575370232.9553185,148200,1341.77294921875
1575370270.625915,150200,1332.050537109375
1575370300.589491,152200,1331.26025390625
1575370331.3626044,154200,1334.993896484375
1575370361.987558,156200,1327.98974609375
1575370392.5995545,158200,1335.1365966796875
1575370430.591345,160200,1318.5545654296875
1575370461.1831229,162200,1316.2469482421875
1575370491.5430286,164200,1314.3863525390625
1575370522.0140767,166200,1332.569580078125
1575370552.8136022,168200,1337.465087890625
1575370590.3972914,170200,1347.8525390625
1575370621.0981908,172200,1347.6201171875
1575370652.0618258,174200,1347.4140625
