Wall time,Step,Value
1575496102.8504155,200,1946.5230712890625
1575496132.4605458,2200,1910.6424560546875
1575496160.8625364,4200,1906.474365234375
1575496189.081274,6200,1907.994140625
1575496217.766503,8200,1899.0528564453125
1575496270.1200495,10200,1898.9140625
1575496298.7058456,12200,1902.1634521484375
1575496327.4071398,14200,1900.6756591796875
1575496356.0256279,16200,1890.9605712890625
1575496384.66234,18200,1887.919921875
1575496437.3322177,20200,1883.208740234375
1575496466.2000618,22200,1878.743408203125
1575496495.018483,24200,1878.156494140625
1575496524.0210147,26200,1859.798828125
1575496552.7225354,28200,1860.5875244140625
1575496605.043315,30200,1851.6895751953125
1575496634.2119167,32200,1841.1829833984375
1575496663.330406,34200,1838.828369140625
1575496692.3995366,36200,1846.16552734375
1575496721.151321,38200,1844.0870361328125
1575496774.0556803,40200,1848.4312744140625
1575496802.8906984,42200,1850.8577880859375
1575496831.9931295,44200,1849.24951171875
1575496860.9279578,46200,1865.467041015625
1575496889.9637463,48200,1865.455078125
1575496942.917422,50200,1868.444580078125
1575496972.0024314,52200,1880.0208740234375
1575497001.1052475,54200,1885.44091796875
1575497030.1574385,56200,1886.1005859375
1575497059.3427765,58200,1894.4139404296875
1575497112.2132149,60200,1895.80224609375
1575497141.4152586,62200,1899.77392578125
1575497170.3837707,64200,1902.8734130859375
1575497199.4528415,66200,1904.51953125
1575497228.5048754,68200,1909.587890625
1575497281.688467,70200,1917.345947265625
1575497310.6371353,72200,1918.6324462890625
1575497339.786781,74200,1921.784912109375
1575497368.9694357,76200,1922.0242919921875
1575497397.8861315,78200,1920.2237548828125
1575497450.869332,80200,1917.188232421875
1575497480.268581,82200,1916.23583984375
1575497509.9187381,84200,1918.886962890625
1575497539.0687933,86200,1916.6458740234375
1575497568.1021335,88200,1911.18603515625
1575497621.1530762,90200,1908.1475830078125
1575497650.2366476,92200,1905.8448486328125
1575497679.3875659,94200,1900.1387939453125
1575497708.654683,96200,1902.1185302734375
1575497737.8053892,98200,1900.133544921875
1575497790.6736732,100200,1904.6524658203125
1575497819.907693,102200,1906.3447265625
1575497849.0417366,104200,1901.717041015625
1575497878.0427198,106200,1906.448486328125
1575497907.211221,108200,1910.8529052734375
1575497960.313132,110200,1913.00634765625
1575497989.5968997,112200,1912.529296875
1575498018.81476,114200,1918.2080078125
1575498047.7663007,116200,1916.8546142578125
1575498077.1005964,118200,1916.2158203125
1575498130.1198833,120200,1919.14013671875
1575498159.554167,122200,1916.5277099609375
1575498188.5889134,124200,1917.5577392578125
1575498217.6566856,126200,1912.926513671875
1575498246.808172,128200,1911.604248046875
1575498299.7777445,130200,1915.135009765625
1575498329.1123824,132200,1914.3453369140625
1575498358.2304754,134200,1910.1143798828125
1575498387.365692,136200,1911.506103515625
1575498416.4841094,138200,1915.0452880859375
1575498469.7700887,140200,1913.3870849609375
1575498499.1047904,142200,1915.5997314453125
