Wall time,Step,Value
1575403828.4099426,200,1851.3079833984375
1575403855.0111942,2200,1911.0098876953125
1575403882.2459466,4200,1913.5855712890625
1575403909.9309294,6200,1911.8642578125
1575403937.6660812,8200,1918.709228515625
1575403989.2523243,10200,1920.2457275390625
1575404017.0538297,12200,1923.584716796875
1575404045.038902,14200,1925.2581787109375
1575404072.840469,16200,1921.6505126953125
1575404100.6421676,18200,1919.016357421875
1575404152.5119507,20200,1916.5347900390625
1575404180.5636868,22200,1918.703369140625
1575404208.698508,24200,1921.5623779296875
1575404236.6168625,26200,1925.7310791015625
1575404264.3517962,28200,1924.6397705078125
1575404316.2049708,30200,1924.9285888671875
1575404344.439907,32200,1924.354736328125
1575404372.4584756,34200,1921.1876220703125
1575404400.1266878,36200,1925.05517578125
1575404428.1608074,38200,1928.355712890625
1575404479.794763,40200,1932.5863037109375
1575404507.844956,42200,1933.1968994140625
1575404535.6787086,44200,1932.2255859375
1575404563.3460267,46200,1929.3759765625
1575404591.346722,48200,1927.2799072265625
1575404643.2816298,50200,1927.8907470703125
1575404671.215365,52200,1929.3829345703125
1575404699.2662497,54200,1931.9393310546875
1575404727.5837302,56200,1930.059814453125
1575404755.834441,58200,1929.56201171875
1575404807.9200926,60200,1930.352783203125
1575404836.0038748,62200,1930.2669677734375
1575404863.6718378,64200,1926.2982177734375
1575404891.8725991,66200,1928.322021484375
1575404920.0072672,68200,1930.8050537109375
1575404972.2089744,70200,1927.7930908203125
1575405000.4100142,72200,1922.995361328125
1575405028.6948898,74200,1923.8743896484375
1575405056.5792482,76200,1925.5758056640625
1575405084.6303716,78200,1921.7193603515625
1575405136.5998383,80200,1919.597412109375
1575405164.934078,82200,1918.3594970703125
1575405192.8020704,84200,1919.5391845703125
1575405220.9531028,86200,1916.691162109375
1575405249.2046268,88200,1915.252197265625
1575405301.2073762,90200,1917.1016845703125
1575405329.5415351,92200,1917.852294921875
1575405357.8596318,94200,1915.7513427734375
1575405386.2276807,96200,1915.511962890625
1575405414.262578,98200,1917.63671875
1575405466.432067,100200,1918.39306640625
1575405494.7997518,102200,1915.185302734375
1575405523.067688,104200,1917.2744140625
1575405551.3360674,106200,1917.73779296875
1575405579.220355,108200,1918.181396484375
1575405631.3736165,110200,1915.9700927734375
1575405659.5415084,112200,1918.9342041015625
1575405687.7595992,114200,1921.15576171875
1575405716.0444245,116200,1919.6619873046875
1575405743.9459739,118200,1921.7838134765625
1575405795.748831,120200,1923.5604248046875
1575405823.7338471,122200,1924.958251953125
1575405851.8516111,124200,1925.1500244140625
1575405879.9362853,126200,1926.64599609375
1575405908.1216445,128200,1926.2972412109375
1575405960.1079464,130200,1929.1754150390625
1575405988.5924685,132200,1927.75634765625
1575406016.993886,134200,1924.5302734375
1575406045.2955241,136200,1926.024169921875
1575406073.2302685,138200,1927.7596435546875
1575406125.3501382,140200,1925.9822998046875
1575406153.7514825,142200,1927.385498046875
1575406181.7863154,144200,1927.1168212890625
1575406210.020969,146200,1926.218505859375
1575406238.122546,148200,1928.41259765625
1575406290.1758375,150200,1927.8199462890625
1575406318.7937577,152200,1924.297607421875
1575406347.2116714,154200,1925.7890625
1575406376.063831,156200,1926.818359375
1575406404.6984446,158200,1925.6016845703125
1575406457.418117,160200,1925.259765625
1575406485.6521933,162200,1924.890625
1575406514.0530875,164200,1925.985595703125
1575406542.1541178,166200,1926.3125
1575406570.0219867,168200,1924.1829833984375
1575406622.323751,170200,1922.7518310546875
1575406650.508026,172200,1926.5169677734375
1575406678.9425547,174200,1925.8101806640625
1575406706.9604418,176200,1923.6905517578125
1575406735.178138,178200,1921.792724609375
1575406787.1803951,180200,1921.021484375
1575406815.6317809,182200,1922.3826904296875
1575406844.1660814,184200,1917.7364501953125
1575406872.5340362,186200,1918.4052734375
1575406900.9520404,188200,1916.9796142578125
1575406953.2210011,190200,1919.2530517578125
1575406981.4887655,192200,1918.5140380859375
1575407009.9401503,194200,1918.9317626953125
1575407038.4914372,196200,1917.754638671875
1575407066.9596562,198200,1919.4541015625
1575407119.1289065,200200,1919.506591796875
1575407147.8467376,202200,1916.6966552734375
1575407176.3482478,204200,1920.7520751953125
1575407204.6490395,206200,1920.0521240234375
1575407232.9842715,208200,1924.0977783203125
1575407285.436924,210200,1925.85986328125
1575407313.688059,212200,1925.361083984375
1575407341.7228632,214200,1925.8731689453125
1575407369.6407988,216200,1928.0179443359375
1575407397.509026,218200,1928.7867431640625
1575407449.895518,220200,1927.73828125
1575407478.279716,222200,1928.8438720703125
1575407506.8809934,224200,1927.873046875
1575407535.065858,226200,1927.55322265625
1575407563.517358,228200,1927.0233154296875
1575407615.6869342,230200,1923.6356201171875
1575407644.2386086,232200,1922.1160888671875
1575407672.6230996,234200,1919.8997802734375
1575407700.8744056,236200,1918.1129150390625
1575407729.1923957,238200,1917.9552001953125
1575407781.3621275,240200,1919.2347412109375
1575407810.0298629,242200,1920.83642578125
1575407838.4649005,244200,1917.3604736328125
1575407866.7831757,246200,1917.8006591796875
1575407894.7844825,248200,1915.591552734375
1575407946.9540768,250200,1914.8836669921875
1575407975.5220473,252200,1917.982666015625
1575408003.6567898,254200,1921.17041015625
1575408031.8085403,256200,1918.2982177734375
1575408059.9929469,258200,1915.4117431640625
1575408112.4295595,260200,1915.940673828125
1575408140.963664,262200,1916.0849609375
1575408169.6987932,264200,1919.28076171875
1575408198.016964,266200,1916.0880126953125
1575408226.4684796,268200,1916.9293212890625
1575408278.8881545,270200,1919.7508544921875
1575408307.506304,272200,1920.21142578125
1575408336.024158,274200,1916.509521484375
1575408364.4427896,276200,1911.55029296875
1575408392.9437556,278200,1913.66748046875
1575408445.4305117,280200,1913.6307373046875
1575408474.0815394,282200,1910.9384765625
1575408502.3828797,284200,1912.8599853515625
1575408530.7834442,286200,1916.661376953125
1575408559.1506639,288200,1915.8577880859375
1575408611.4018538,290200,1915.47900390625
1575408640.0020437,292200,1912.39453125
1575408668.5025334,294200,1915.06396484375
1575408696.6197767,296200,1924.738525390625
