Wall time,Step,Value
1576032495.3057456,200,1505.3026123046875
1576032522.9669807,2200,1500.33544921875
1576032560.327643,4200,1535.040771484375
1576032598.0944922,6200,1544.22119140625
1576032636.2581913,8200,1545.3741455078125
1576032683.9120867,10200,1538.0687255859375
1576032721.634785,12200,1535.183837890625
1576032760.173156,14200,1524.172119140625
1576032798.5704908,16200,1531.3779296875
1576032837.0579016,18200,1524.3875732421875
1576032884.93527,20200,1535.003662109375
1576032922.7820487,22200,1537.8260498046875
1576032961.342013,24200,1537.464599609375
1576032999.9424746,26200,1532.077880859375
1576033038.85077,28200,1541.0958251953125
1576033087.127151,30200,1539.8170166015625
1576033125.1364858,32200,1543.3544921875
1576033163.6218438,34200,1549.409423828125
1576033202.2049155,36200,1538.404541015625
1576033241.1738358,38200,1540.7764892578125
1576033289.3941936,40200,1533.453857421875
1576033327.4846125,42200,1537.1207275390625
1576033366.6490347,44200,1541.767822265625
1576033405.212186,46200,1535.3841552734375
1576033444.1475859,48200,1538.7177734375
1576033492.349819,50200,1541.2266845703125
1576033530.7168074,52200,1530.504638671875
1576033569.541628,54200,1522.7611083984375
1576033608.6221592,56200,1525.725341796875
1576033647.5875788,58200,1522.584716796875
1576033695.959902,60200,1513.022216796875
1576033734.478798,62200,1513.0897216796875
1576033773.389892,64200,1497.7999267578125
1576033812.0120535,66200,1508.94140625
1576033851.0254354,68200,1494.1451416015625
1576033899.517433,70200,1488.63720703125
1576033937.7568674,72200,1489.7835693359375
1576033976.7741394,74200,1497.066650390625
1576034015.4422033,76200,1492.15380859375
1576034054.2238455,78200,1498.460693359375
1576034102.4209967,80200,1506.6568603515625
1576034140.763999,82200,1506.639892578125
1576034179.9199755,84200,1512.2508544921875
1576034218.927344,86200,1513.84619140625
1576034257.8754861,88200,1528.24560546875
1576034306.0291722,90200,1533.450439453125
1576034344.518896,92200,1538.636962890625
1576034383.1801574,94200,1537.6805419921875
1576034422.2833905,96200,1537.3896484375
1576034461.2606254,98200,1535.6337890625
1576034509.4515288,100200,1531.9796142578125
1576034548.3241794,102200,1526.912841796875
1576034587.0069335,104200,1526.326171875
1576034626.0972888,106200,1531.7225341796875
1576034665.0631294,108200,1515.8531494140625
1576034713.874976,110200,1521.1417236328125
1576034752.6013467,112200,1533.668212890625
1576034791.1020994,114200,1529.6339111328125
1576034829.8033938,116200,1553.309326171875
1576034868.6045992,118200,1559.208984375
1576034917.1040306,120200,1564.031982421875
1576034955.6930273,122200,1558.41015625
1576034994.1442509,124200,1552.919921875
1576035033.156815,126200,1535.1214599609375
1576035072.3126743,128200,1531.46875
1576035120.726959,130200,1525.871826171875
1576035159.4517238,132200,1513.291748046875
1576035198.048666,134200,1513.2188720703125
1576035237.1368632,136200,1503.073974609375
1576035276.2556186,138200,1492.7554931640625
1576035324.549283,140200,1494.18359375
1576035363.5374799,142200,1492.827392578125
1576035402.1280456,144200,1492.29541015625
1576035441.225913,146200,1499.3038330078125
1576035480.1346896,148200,1516.026611328125
1576035528.5419827,150200,1517.6436767578125
1576035567.827471,152200,1512.48095703125
1576035606.302458,154200,1523.4222412109375
1576035645.6484349,156200,1510.4041748046875
1576035684.7347958,158200,1515.204345703125
1576035733.3297782,160200,1509.38525390625
1576035772.389484,162200,1516.81494140625
1576035810.979672,164200,1521.8477783203125
1576035850.019615,166200,1515.658935546875
1576035888.9355414,168200,1506.9737548828125
1576035937.466455,170200,1511.082763671875
1576035976.867954,172200,1515.5006103515625
1576036015.3597305,174200,1509.0596923828125
1576036054.4059663,176200,1513.793701171875
1576036093.4857626,178200,1520.887939453125
1576036142.2445886,180200,1513.763427734375
1576036181.4378107,182200,1523.3924560546875
1576036220.0891292,184200,1517.3909912109375
1576036259.43968,186200,1517.6097412109375
1576036298.0403712,188200,1507.8568115234375
1576036346.454997,190200,1496.816650390625
1576036385.4306018,192200,1498.587646484375
1576036424.5104,194200,1493.5225830078125
1576036463.379461,196200,1493.4781494140625
1576036502.555294,198200,1478.3436279296875
1576036550.9052022,200200,1479.56591796875
1576036590.2171059,202200,1465.5701904296875
1576036628.8224883,204200,1470.437255859375
1576036667.8252988,206200,1475.3056640625
1576036706.6695466,208200,1476.4273681640625
1576036755.4916031,210200,1481.2919921875
1576036794.6913981,212200,1474.097412109375
1576036833.302478,214200,1473.8033447265625
1576036872.256376,216200,1475.46484375
1576036911.3107257,218200,1488.9483642578125
1576036959.7115777,220200,1489.3057861328125
1576036998.8165932,222200,1499.0166015625
1576037037.4307725,224200,1505.0299072265625
1576037076.6564763,226200,1510.8028564453125
1576037116.049399,228200,1513.7496337890625
1576037164.3699546,230200,1513.8564453125
1576037203.8932343,232200,1516.44091796875
1576037242.2121117,234200,1522.845458984375
1576037281.3908684,236200,1521.73876953125
1576037320.2644374,238200,1514.498779296875
1576037368.7375383,240200,1521.93408203125
1576037407.8094165,242200,1509.9061279296875
1576037446.7487783,244200,1499.1187744140625
1576037485.6976442,246200,1492.134765625
1576037524.5029018,248200,1497.1309814453125
1576037573.563364,250200,1492.333251953125
1576037613.0189826,252200,1506.5499267578125
1576037651.681443,254200,1511.610595703125
1576037690.9209375,256200,1511.067626953125
1576037729.8973887,258200,1508.4163818359375
1576037778.971502,260200,1507.558349609375
1576037818.0070772,262200,1517.8497314453125
1576037857.1546693,264200,1523.84375
1576037896.397123,266200,1530.4041748046875
1576037935.3911028,268200,1520.5775146484375
1576037984.3762505,270200,1520.622314453125
1576038023.9700341,272200,1515.5762939453125
1576038062.6890676,274200,1516.381591796875
1576038101.8391943,276200,1516.8131103515625
1576038141.0930467,278200,1515.1087646484375
1576038189.5522804,280200,1513.9136962890625
1576038228.4624054,282200,1510.1693115234375
1576038267.507195,284200,1504.6339111328125
1576038306.2569888,286200,1494.6927490234375
1576038345.6709304,288200,1511.5819091796875
1576038394.2012177,290200,1510.1353759765625
1576038433.6782377,292200,1499.7347412109375
1576038472.252145,294200,1510.482177734375
1576038511.6346288,296200,1509.9205322265625
1576038550.7607296,298200,1511.5770263671875
1576038599.3392894,300200,1510.91796875
1576038638.9900837,302200,1515.1973876953125
1576038677.6852415,304200,1521.87451171875
1576038717.1927629,306200,1520.0654296875
