Wall time,Step,Value
1575462139.1612117,200,1943.1287841796875
1575462164.455879,2200,1860.044921875
1575462190.4744081,4200,1845.96337890625
1575462216.48925,6200,1845.536376953125
1575462241.3727312,8200,1851.3763427734375
1575462273.759808,10200,1847.52294921875
1575462299.050893,12200,1856.3065185546875
1575462323.9269984,14200,1855.599853515625
1575462348.9582546,16200,1849.2169189453125
1575462374.3749328,18200,1845.8756103515625
1575462406.766256,20200,1850.128173828125
1575462432.0850115,22200,1843.61865234375
1575462457.189923,24200,1851.0699462890625
1575462482.4254346,26200,1855.37158203125
1575462507.8005955,28200,1859.6441650390625
1575462540.2311988,30200,1865.514404296875
1575462566.0097837,32200,1869.6761474609375
1575462591.529327,34200,1875.1295166015625
1575462617.1921122,36200,1886.111328125
1575462642.390725,38200,1893.420654296875
1575462675.1733391,40200,1891.0516357421875
1575462700.737118,42200,1901.9716796875
1575462726.141376,44200,1901.80615234375
1575462751.7678382,46200,1906.2001953125
1575462777.547411,48200,1905.90185546875
1575462810.0389292,50200,1910.387451171875
1575462835.1761475,52200,1908.96728515625
1575462861.1019406,54200,1911.25244140625
1575462886.4252124,56200,1913.7896728515625
1575462911.9911027,58200,1916.32861328125
1575462944.8025184,60200,1922.954833984375
1575462971.2266557,62200,1923.772705078125
1575462996.9173446,64200,1927.0057373046875
1575463022.3838017,66200,1924.9761962890625
1575463048.2213743,68200,1926.0335693359375
1575463081.158286,70200,1922.9324951171875
1575463107.0891027,72200,1922.771240234375
1575463132.6384144,74200,1921.49853515625
1575463158.4403028,76200,1919.749267578125
1575463183.877465,78200,1923.64501953125
1575463217.2207687,80200,1923.60693359375
1575463243.6011698,82200,1926.2779541015625
1575463269.8461628,84200,1925.032958984375
1575463295.5593488,86200,1925.7752685546875
1575463321.1030111,88200,1926.21630859375
1575463354.431069,90200,1928.431396484375
1575463380.1646044,92200,1931.274658203125
1575463406.2206957,94200,1932.1192626953125
1575463431.8140109,96200,1935.1588134765625
1575463457.8600473,98200,1926.9298095703125
1575463490.801401,100200,1922.0277099609375
1575463516.3754907,102200,1924.4854736328125
1575463541.904869,104200,1925.79296875
1575463567.4671524,106200,1923.9765625
1575463593.1185129,108200,1927.515380859375
1575463626.3224607,110200,1928.2047119140625
1575463652.152833,112200,1926.8033447265625
1575463677.8856452,114200,1927.64208984375
1575463703.9846923,116200,1924.9324951171875
1575463729.8114827,118200,1929.3204345703125
1575463762.9255,120200,1935.37353515625
1575463788.7053857,122200,1932.282470703125
1575463814.7895257,124200,1932.56005859375
1575463840.0547643,126200,1935.735595703125
1575463865.5873005,128200,1932.4287109375
1575463898.404,130200,1931.1907958984375
1575463924.0985262,132200,1931.0440673828125
1575463950.1218708,134200,1927.7291259765625
1575463975.8570075,136200,1927.7899169921875
1575464001.8638291,138200,1930.4835205078125
1575464035.4353807,140200,1924.3043212890625
1575464062.3066041,142200,1923.97900390625
1575464087.8978524,144200,1921.142822265625
1575464113.7609367,146200,1923.8818359375
1575464138.995684,148200,1924.3486328125
1575464171.8169298,150200,1923.328125
1575464198.011987,152200,1922.0728759765625
1575464223.6556804,154200,1926.2359619140625
1575464249.557545,156200,1927.5145263671875
1575464275.1584132,158200,1926.2177734375
1575464308.7501152,160200,1931.1224365234375
1575464334.5336926,162200,1933.8128662109375
1575464360.283753,164200,1932.0672607421875
1575464386.0615928,166200,1929.008056640625
1575464412.1955733,168200,1926.3837890625
1575464445.3516042,170200,1927.660400390625
1575464471.097929,172200,1929.79248046875
1575464496.9319377,174200,1927.1661376953125
1575464522.6506562,176200,1925.7593994140625
